category,name,model,specification,color,feature,spec_model,spec_color,spec_feature,spec_rated_power,spec_voltage,spec_frequency,spec_cable_length,spec_product_size,spec_gift_box_size,spec_carton_size,spec_package_standard,spec_net_weight,spec_gross_weight,html_content,image_url,product_url
Electric Kettle,Multi-function Electric Kettle HOT-Y08,HOT-YO8,"220V-240V~, 50Hz/60Hz, 1400W; 0.8L; 0.8M power cable",White,Real-time temperature display on LED screen; Automatic keeping water hot for 2H; Long-lasting keeping water hot for 10H,HOT-Y08,White,"Real-time temperature display on LED screen, Automatic keeping water hot for 2H, Long-lasting keeping water hot for 10H",600W,220V-240V~,50Hz/60Hz,0.8M,L185xW150xH180MM,W205xD177xH233MM,W550xD430xH480MM,12PCS/CTN,0.9KG/PC,1.2KG/PC,"<li>Real-time temperature display on LED screen, Automatic keeping water hot for 2H, Long-lasting keeping water hot for 10H</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: HOT-Y08</li>
<li>Color: White</li>
<li>Specification: 220V-240V~, 50Hz/60Hz, 1400W; 0.8L; 0.8M power cable</li>
<li>Rated Power: 600W</li>
<li>Voltage: 220V-240V~</li>
<li>Rated Frequency: 50Hz/60Hz</li>
<li>Length of Power Cable: 0.8M</li>
<li>Product Size: L185xW150xH180MM</li>
<li>Gift Box Size: W205xD177xH233MM</li>
<li>Master Carton Size: W550xD430xH480MM</li>
<li>Package Standard: 12PCS/CTN</li>
<li>Net Weight: 0.9KG/PC</li>
<li>Gross Weight: 1.2KG/PC</li>","https://cdn.globalso.com/aolga-hk/120385589382.jpg,https://cdn.globalso.com/aolga-hk/78.jpg,https://cdn.globalso.com/aolga-hk/2cdf.jpg,https://cdn.globalso.com/aolga-hk/10.jpg,https://cdn.globalso.com/aolga-hk/fdf.jpg,https://cdn.globalso.com/aolga-hk/224.jpg",https://www.aolga-hk.com/hot-y08-electric-kettle-product/
Electric Kettle,LED Temperature Display Electric Kettle HOT-W20,HOT-W20,"220V-240V~, 50Hz/60Hz, 1500W; 2.0L; 0.8M power cable",Black,Various temperature shift; Real-time temperature display; Double-layer electric kettle with touch screen,HOT-W20,Black,Real-time temperature display; Various temperature shift; Double-layer electric kettle with touch screen,1500W,220V -240V~,50H z/ 60H z,0.8M,L 262x W 200x H 125MM,W 210x D 210x H 317MM,W 435x D 435x H 650MM,8PCS/CTN,1.2KG/PC,1.4KG/PC,"<li>Real-time temperature display</li>
<li>Various temperature shift</li>
<li>Double-layer electric kettle with touch screen</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: HOT-W20</li>
<li>Color: Black</li>
<li>Specification: 220V-240V~, 50Hz/60Hz, 1500W; 2.0L; 0.8M power cable</li>
<li>Rated Power: 1500W</li>
<li>Voltage: 220V -240V~</li>
<li>Rated Frequency: 50H z/ 60H z</li>
<li>Length of Power Cable: 0.8M</li>
<li>Product Size: L 262x W 200x H 125MM</li>
<li>Gift Box Size: W 210x D 210x H 317MM</li>
<li>Master Carton Size: W 435x D 435x H 650MM</li>
<li>Package Standard: 8PCS/CTN</li>
<li>Net Weight: 1.2KG/PC</li>
<li>Gross Weight: 1.4KG/PC</li>","https://cdn.globalso.com/aolga-hk/713.jpg,https://cdn.globalso.com/aolga-hk/86.jpg,https://cdn.globalso.com/aolga-hk/92.jpg,https://cdn.globalso.com/aolga-hk/1010.jpg",https://www.aolga-hk.com/touch-screen-electric-kettle-product/
Electric Kettle,Rapid Boil Electric Kettle HOT-W15,HOT-W15,"220V-240V~, 50Hz/60Hz, 1350W; 1.5L; 1.8M power cable",White,New streamlined design; Double-layer pot body; Seamless inner pot; Operation with only one button easily,HOT-W15,White,"New streamlined design, Double-layer pot body, Seamless inner pot, Operation with only one button easily",1350W,220V-240V~,50Hz/60Hz,0.8M,L210xD110xH243MM,W255xD157xH310MM,W785xD490xH325MM,6PCS/CTN,0.8KG/PC,1.0KG/PC,"<li>New streamlined design, Double-layer pot body, Seamless inner pot, Operation with only one button easily</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: HOT-W15</li>
<li>Color: White</li>
<li>Specification: 220V-240V~, 50Hz/60Hz, 1350W; 1.5L; 1.8M power cable</li>
<li>Rated Power: 1350W</li>
<li>Voltage: 220V-240V~</li>
<li>Rated Frequency: 50Hz/60Hz</li>
<li>Length of Power Cable: 0.8M</li>
<li>Product Size: L210xD110xH243MM</li>
<li>Gift Box Size: W255xD157xH310MM</li>
<li>Master Carton Size: W785xD490xH325MM</li>
<li>Package Standard: 6PCS/CTN</li>
<li>Net Weight: 0.8KG/PC</li>
<li>Gross Weight: 1.0KG/PC</li>","https://cdn.globalso.com/aolga-hk/Hdcdc4cdfd0b74ca3aee637d9fb15a71bw1.jpg,https://cdn.globalso.com/aolga-hk/H4dbb3bdf70cc4847ba3deba1ad5d3f64p1.jpg,https://cdn.globalso.com/aolga-hk/Hbda8ff80ba67493c9da6f505054297dfg1.jpg,https://cdn.globalso.com/aolga-hk/Hca14a31e33ed410694267b6d64f8e73bl1.jpg,https://cdn.globalso.com/aolga-hk/Hd8c68266e62d4c83951e847d64cb900bO1.jpg",https://www.aolga-hk.com/new-streamlined-design-electric-kettle-product/
Kettle Tray,Kettle Tray AKT-008,AKT-008,,Black,Rubber Wood Tray. For kettle: All models,,,,,,,,,,,,,,"<li>Rubber Wood Tray. For kettle: All models</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: AKT-008</li>
<li>Color: Black</li>",https://cdn.globalso.com/aolga-hk/AKT-008.png,https://www.aolga-hk.com/kettle-tray-akt-008-product/
Kettle Tray,Kettle Tray AKT-007,AKT-007,,Black,Rubber Wood Tray. For kettle: All models,,,,,,,,,,,,,,"<li>Rubber Wood Tray. For kettle: All models</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: AKT-007</li>
<li>Color: Black</li>","https://cdn.globalso.com/aolga-hk/AKT-007（2）.png,https://cdn.globalso.com/aolga-hk/AKT-007（1）.png",https://www.aolga-hk.com/kettle-tray-akt-007-product/
Kettle Tray,Kettle & Coffee Maker Tray AKT-006,AKT-006,Rubber Wood Tray,Walnut,Rubber Wood Tray. For kettle: All models,,,,,,,,,,,,,,"<li>Rubber Wood Tray. For kettle: All models</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: AKT-006</li>
<li>Color: Walnut</li>
<li>Specification: Rubber Wood Tray</li>","https://cdn.globalso.com/aolga-hk/AKT-006（1）1.png,https://cdn.globalso.com/aolga-hk/AKT-006（2）1.png",https://www.aolga-hk.com/kettle-coffee-maker-tray-akt-006-product/
Kettle Tray,Kettle Tray AKT-005,AKT-005,,Light gray,,,,,,,,,,,,,,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: AKT-005</li>
<li>Color: Light gray</li>","https://cdn.globalso.com/aolga-hk/250.jpg,https://cdn.globalso.com/aolga-hk/343.jpg,https://cdn.globalso.com/aolga-hk/156.jpg",https://www.aolga-hk.com/kettle-tray-akt-005-product/
Kettle Tray,Kettle Tray AKT-003,AKT-003,,Gray,,,,,,,,,,,,,,,"<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: AKT-003</li>
<li>Color: Gray</li>","https://cdn.globalso.com/aolga-hk/340.jpg,https://cdn.globalso.com/aolga-hk/425.jpg,https://cdn.globalso.com/aolga-hk/518.jpg",https://www.aolga-hk.com/kettle-tray-akt-003-product/
Kettle Tray,Kettle Tray AKT-A,AKT-A,,Black/White,,AKT- A,Black /White,"Melamine tray; T hree set including large, small and tea bag trays(freely optional)",,,,,Large tray: W345xD315xH22MM Small tray: W345xD138xH20MM Tea bag tray: W130xD100xH40MM,,Large tray: W630xD335xH410MM Small tray: W360xD305xH340MM Tea bag tray: W217xD280xH494MM,Large tray: 16PCS/CTN Small tray: 60PCS/CTN Tea bag tray: 60PCS/CTN,,Large tray: 10.5KG/CTN Small tray: 13.6KG/CTN Tea bag tray: 7.6KG/CTN,"<li>Melamine tray</li>
<li>T hree set including large, small and tea bag trays(freely optional)</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: AKT- A</li>
<li>Color: Black /White</li>
<li>Product Size: Large tray: W345xD315xH22MM Small tray: W345xD138xH20MM Tea bag tray: W130xD100xH40MM</li>
<li>Master Carton Size: Large tray: W630xD335xH410MM Small tray: W360xD305xH340MM Tea bag tray: W217xD280xH494MM</li>
<li>Package Standard: Large tray: 16PCS/CTN Small tray: 60PCS/CTN Tea bag tray: 60PCS/CTN</li>
<li>Gross Weight: Large tray: 10.5KG/CTN Small tray: 13.6KG/CTN Tea bag tray: 7.6KG/CTN</li>","https://cdn.globalso.com/aolga-hk/324.jpg,https://cdn.globalso.com/aolga-hk/239.jpg,https://cdn.globalso.com/aolga-hk/419.jpg,https://cdn.globalso.com/aolga-hk/未标题-18.jpg",https://www.aolga-hk.com/kettle-tray-akt-a-product/
Kettle Tray,Kettle Tray AKT-J,AKT-J,,Black,,AKT-J,Black,Melamine tray,,,,,,W298xD238xH118MM,W570xD355xH480MM,12PCS/CTN,,13KG/CTN,"<li>Melamine tray</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: AKT-J</li>
<li>Color: Black</li>
<li>Gift Box Size: W298xD238xH118MM</li>
<li>Master Carton Size: W570xD355xH480MM</li>
<li>Package Standard: 12PCS/CTN</li>
<li>Gross Weight: 13KG/CTN</li>","https://cdn.globalso.com/aolga-hk/未标题-15.jpg,https://cdn.globalso.com/aolga-hk/237.jpg,https://cdn.globalso.com/aolga-hk/322.jpg",https://www.aolga-hk.com/kettle-tray-akt-j-product/
Coffee Machine,Coffee Maker CM-C08A,CM-C08A,"0.6L; 220V-240V~, 50Hz/60Hz, 1400W",Black,"removable capsule collection compartment; transparent removable water tank; customize different cup option; adjustable cup height; detachable drip tray for easy cleaning, self-cleaning function; removable water tank; NTC temperature control; thermo block heating system; automatically stop for water shortage",CM-C08A,Black,"removable capsule collection compartment; transparent removable water tank; customize different cup option; adjustable cup height; detachable drip tray for easy cleaning, self-cleaning function; removable water tank; NTC temperature control; thermo block heating system; automatically stop for water shortage Compatible capsules: Nespresso, Lor, Peet's Kimbo, Borbone, Jacobs",1400W,220-240V,50Hz/60Hz,1.2M,/,350x132x285MM(WxDxH),547x365x315MM(WxDxH),4PCS/CTN,/,3KG/PC,"<li>removable capsule collection compartment</li>
<li>transparent removable water tank</li>
<li>customize different cup option</li>
<li>adjustable cup height</li>
<li>detachable drip tray for easy cleaning, self-cleaning function</li>
<li>removable water tank</li>
<li>NTC temperature control</li>
<li>thermo block heating system</li>
<li>automatically stop for water shortage Compatible capsules: Nespresso, Lor, Peet's Kimbo, Borbone, Jacobs</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: CM-C08A</li>
<li>Color: Black</li>
<li>Specification: 0.6L; 220V-240V~, 50Hz/60Hz, 1400W</li>
<li>Rated Power: 1400W</li>
<li>Voltage: 220-240V</li>
<li>Rated Frequency: 50Hz/60Hz</li>
<li>Length of Power Cable: 1.2M</li>
<li>Gift Box Size: 350x132x285MM(WxDxH)</li>
<li>Master Carton Size: 547x365x315MM(WxDxH)</li>
<li>Package Standard: 4PCS/CTN</li>
<li>Gross Weight: 3KG/PC</li>","https://cdn.globalso.com/aolga-hk/120.png,https://cdn.globalso.com/aolga-hk/215.png,https://cdn.globalso.com/aolga-hk/310.png,https://cdn.globalso.com/aolga-hk/46.png,https://cdn.globalso.com/aolga-hk/52.png,https://cdn.globalso.com/aolga-hk/62.png",https://www.aolga-hk.com/coffee-maker-cm-c08a-product/
Coffee Machine,Small Capsule Coffee Machine ST-503D-2e,ST-503D-2e,"220V-240V~, 50Hz/60Hz, 1260W; 1.15M power cable",Black/Red/Blue,Capsule bin with max accommodation of 10 used capsules ; transparent removable water tank; NTC temperature control; 19 bar Italy Pump,ST-503D-2e,Black/Red/Blue,"Capsule bin with max accommodation of 10 used capsules ; transparent removable water tank; NTC temperature control; 19 bar Italy Pump; On/Off switch with illumination; buttons for short (25s), and long (40s), controlled by timer; capsule auto ejection system; adjustable dispenser for various cups; manually or auto stop; patented brewing group & design",1260W,220V-240V~/120V~,50Hz/60Hz,1.15M,,W424xD155xH310MM,W444xD335xH335MM,2 PCS/CTN,,3.8 KG/PC,"<li>Capsule bin with max accommodation of 10 used capsules</li>
<li>transparent removable water tank</li>
<li>NTC temperature control</li>
<li>19 bar Italy Pump</li>
<li>On/Off switch with illumination</li>
<li>buttons for short (25s), and long (40s), controlled by timer</li>
<li>capsule auto ejection system</li>
<li>adjustable dispenser for various cups</li>
<li>manually or auto stop</li>
<li>patented brewing group & design</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: ST-503D-2e</li>
<li>Color: Black/Red/Blue</li>
<li>Specification: 220V-240V~, 50Hz/60Hz, 1260W; 1.15M power cable</li>
<li>Rated Power: 1260W</li>
<li>Voltage: 220V-240V~/120V~</li>
<li>Rated Frequency: 50Hz/60Hz</li>
<li>Length of Power Cable: 1.15M</li>
<li>Gift Box Size: W424xD155xH310MM</li>
<li>Master Carton Size: W444xD335xH335MM</li>
<li>Package Standard: 2 PCS/CTN</li>
<li>Gross Weight: 3.8 KG/PC</li>","https://cdn.globalso.com/aolga-hk/503-1.jpg,https://cdn.globalso.com/aolga-hk/503-2.jpg",https://www.aolga-hk.com/small-capsule-coffee-machine-st-503d-2e-product/
Coffee Machine,Small Capsule Coffee Machine ST-511,ST-511,"220V-240V~, 50Hz/60Hz, 1200W; 1.0M power cable",White/Black,0.6L removable BPA water tank; Stand by 10 minutes to enter energy-saving mode automatically; Optional two cup sizes; Storage box to contain 6 used capsules,ST-511,Black/White,"0.6L removable BPA water tank, easy to control water requirement; Stand by 10 minutes to enter energy-saving mode automatically; Two cup sizes of 30ml and 50ml are preset; Capsule storage box with large capacity: 6-7 coffee capsules can be stored; NTC precise temperature control to ensure the extraction quality and taste of coffee; Adjustable and detachable cup holder",1200W,220V-240V~,50Hz/60Hz,1.0M,L325xW90xH210MM,W350xD132xH285MM,W550xD370xH320MM,4PCS/CTN,2.25KG/PC,2.70KG/PC,"<li>0.6L removable BPA water tank, easy to control water requirement</li>
<li>Stand by 10 minutes to enter energy-saving mode automatically</li>
<li>Two cup sizes of 30ml and 50ml are preset</li>
<li>Capsule storage box with large capacity: 6-7 coffee capsules can be stored</li>
<li>NTC precise temperature control to ensure the extraction quality and taste of coffee</li>
<li>Adjustable and detachable cup holder</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: ST-511</li>
<li>Color: Black/White</li>
<li>Specification: 220V-240V~, 50Hz/60Hz, 1200W; 1.0M power cable</li>
<li>Rated Power: 1200W</li>
<li>Voltage: 220V-240V~</li>
<li>Rated Frequency: 50Hz/60Hz</li>
<li>Length of Power Cable: 1.0M</li>
<li>Product Size: L325xW90xH210MM</li>
<li>Gift Box Size: W350xD132xH285MM</li>
<li>Master Carton Size: W550xD370xH320MM</li>
<li>Package Standard: 4PCS/CTN</li>
<li>Net Weight: 2.25KG/PC</li>
<li>Gross Weight: 2.70KG/PC</li>","https://cdn.globalso.com/aolga-hk/517.jpg,https://cdn.globalso.com/aolga-hk/421.jpg,https://cdn.globalso.com/aolga-hk/329.jpg,https://cdn.globalso.com/aolga-hk/243.jpg,https://cdn.globalso.com/aolga-hk/511-3.jpg,https://cdn.globalso.com/aolga-hk/511-2.jpg,https://cdn.globalso.com/aolga-hk/ST-511.jpg",https://www.aolga-hk.com/0-6l-removable-capsule-coffee-machine-st-511-product/
Coffee Machine,0.6L Removable Capsule Coffee Machine AC-514K,AC-514K,"220V-240V~, 50Hz/60Hz, 1450W; 0.9M power cable",Black/Black and red,0.6L Removable Capsule Coffee Machine; Transparent removable water tank; Stop automatically or manually; Patented brewing group&design; Indicating when ready to brew; Energy saving; Faster heating up time,AC-514K,Black/White/Red,"T ransparent removable water tank; N espresso capsule system; P rebrewing function; A djustable cup height; I nput and eject capsule manually; S top automatically or manually; I ndicating when ready to brew; D etachable drip tray for easy cleaning, removable water tank",1450W,220V-240V~,50Hz/ 60Hz,0.9M,L 280x W1 15xH 250mm,W315xD145xH297MM,W595xD330xH295MM,4 PCS/CTN,2.95 KG/PC,3.48 KG/PC,"<li>T ransparent removable water tank</li>
<li>N espresso capsule system</li>
<li>P rebrewing function</li>
<li>A djustable cup height</li>
<li>I nput and eject capsule manually</li>
<li>S top automatically or manually</li>
<li>I ndicating when ready to brew</li>
<li>D etachable drip tray for easy cleaning, removable water tank</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: AC-514K</li>
<li>Color: Black/White/Red</li>
<li>Specification: 220V-240V~, 50Hz/60Hz, 1450W; 0.9M power cable</li>
<li>Rated Power: 1450W</li>
<li>Voltage: 220V-240V~</li>
<li>Rated Frequency: 50Hz/ 60Hz</li>
<li>Length of Power Cable: 0.9M</li>
<li>Product Size: L 280x W1 15xH 250mm</li>
<li>Gift Box Size: W315xD145xH297MM</li>
<li>Master Carton Size: W595xD330xH295MM</li>
<li>Package Standard: 4 PCS/CTN</li>
<li>Net Weight: 2.95 KG/PC</li>
<li>Gross Weight: 3.48 KG/PC</li>","https://cdn.globalso.com/aolga-hk/H11c9fbd8b77b43faae7165754544f2f78.jpg,https://cdn.globalso.com/aolga-hk/H02718d96b0014b5fbe9f2d580a9b2e81l.jpg,https://cdn.globalso.com/aolga-hk/H80554460727f48c39d34482f17089e223.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Coffee-Machine-AC-514K6.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Coffee-Machine-AC-514K3.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Coffee-Machine-AC-514K2.jpg",https://www.aolga-hk.com/ac-514k-product/
Coffee Machine,K Cup Coffee Maker AC-505K,AC-505K,"220V-240V~, 50Hz/60Hz, 1420W; 45OZ",Black/Red/Silver/Grey,"Single-cup brewing system for use with K-Cups and ground coffee; Auto shut off/energy saving; Retractable pin & residual pressure release to eliminate safety concern; Stop brewing anytime; Patented heater for instant brew, benefit to make next brew immediately; One-touch control panel with illumination; Removable drip tray; 45 oz removable clear water reservoir, BPA freeFit with refillable holster; Fit with most standard travel mug",AC-505K,Black/Red/Silver/Grey,"Single-cup brewing system for use with K-Cups and ground coffeeAuto shut off/energy saving ; Retractable pin & residual pressure release to eliminate safety concernStop brewing anytime ; Patented heater for instant brew, benefit to make next brew immediately ; One-touch control panel with illumination ; Removable drip tray ; 45 oz removable clear water reservoir, BPA free ; Fit with refillable holster ; Fit with most standard travel mug",1 42 0W,220-240V~,50Hz,/,/,390x232x347MM(WxDxH),/,/,/,3.7 KG/PC,"<li>Single-cup brewing system for use with K-Cups and ground coffeeAuto shut off/energy saving</li>
<li>Retractable pin & residual pressure release to eliminate safety concernStop brewing anytime</li>
<li>Patented heater for instant brew, benefit to make next brew immediately</li>
<li>One-touch control panel with illumination</li>
<li>Removable drip tray</li>
<li>45 oz removable clear water reservoir, BPA free</li>
<li>Fit with refillable holster</li>
<li>Fit with most standard travel mug</li>
<p style=""margin-top: 26px; margin-bottom: 26px; font-size: 16px; font-weight: 400; line-height: 24px;"">Technical Specifications:</p>
<li>Model: AC-505K</li>
<li>Color: Black/Red/Silver/Grey</li>
<li>Specification: 220V-240V~, 50Hz/60Hz, 1420W; 45OZ</li>
<li>Rated Power: 1 42 0W</li>
<li>Voltage: 220-240V~</li>
<li>Rated Frequency: 50Hz</li>
<li>Gift Box Size: 390x232x347MM(WxDxH)</li>
<li>Gross Weight: 3.7 KG/PC</li>",https://cdn.globalso.com/aolga-hk/189.jpg,https://www.aolga-hk.com/k-cup-coffee-maker-ac-505k-product/
